client_id,bureau_account_id,account_type,opened_days_ago,credit_limit,current_balance,max_dpd_last_12m,bureau_status
6257,B6257_17158,consumer,2183.0,180357.15,99820.93,0.0,active
6257,B6257_17159,credit_card,1451.0,63606.63,12873.07,3.0,active
6257,B6257_17160,mortgage,1523.0,40127.52,22301.14,3.0,active
6258,B6258_17161,credit_card,126.0,85565.25,43787.84,0.0,active
6258,B6258_17162,consumer,959.0,48837.58,36498.06,1.0,closed
6258,B6258_17163,credit_card,1234.0,,31981.88,7.0,active
6259,B6259_17164,auto,1992.0,79387.47,24192.95,0.0,closed
6259,B6259_17165,credit_card,2039.0,30867.68,14518.45,0.0,closed
6259,B6259_17166,microloan,1599.0,71519.92,34019.64,1.0,closed
6262,B6262_17167,consumer,628.0,39100.58,20281.02,3.0,active
6263,B6263_17168,microloan,832.0,13658.39,3282.56,0.0,active
6263,B6263_17169,mortgage,2653.0,54508.09,15208.91,1.0,active
6263,B6263_17170,microloan,886.0,24985.74,20791.02,0.0,closed
6264,B6264_17171,mortgage,650.0,80437.1,34742.34,0.0,active
6264,B6264_17172,credit_card,253.0,18439.6,15081.6,0.0,closed
6264,B6264_17173,auto,2002.0,47424.27,13774.62,0.0,active
6264,B6264_17174,consumer,1871.0,78480.66,16672.41,30.0,active
6264,B6264_17175,credit_card,60.0,72245.9,29077.48,7.0,closed
6265,B6265_17176,,1727.0,40122.83,13523.59,0.0,active
6266,B6266_17177,credit_card,2584.0,23609.71,6015.59,0.0,active
6266,B6266_17178,credit_card,2198.0,193769.68,111913.78,15.0,closed
6266,B6266_17179,,687.0,42973.74,6283.99,0.0,active
6267,B6267_17180,microloan,671.0,95927.29,62355.34,3.0,active
6267,B6267_17181,mortgage,2024.0,83789.36,20613.26,0.0,closed
6267,B6267_17182,auto,598.0,32206.8,15102.88,3.0,active
6267,B6267_17183,consumer,2597.0,178883.61,24789.01,0.0,active
6267,B6267_17184,consumer,1244.0,92689.08,13931.93,0.0,active
6268,B6268_17185,mortgage,1587.0,45578.46,6251.42,0.0,active
6269,B6269_17186,auto,1690.0,35419.11,,15.0,closed
6270,B6270_17187,microloan,2046.0,50893.83,36882.9,0.0,closed
6270,B6270_17188,microloan,2821.0,98834.18,9846.28,60.0,closed
6270,B6270_17189,credit_card,886.0,117237.64,34783.17,0.0,active
6271,B6271_17190,auto,2248.0,26796.64,7414.22,,active
6271,B6271_17191,consumer,760.0,97370.99,11126.17,7.0,active
6271,B6271_17192,mortgage,141.0,30525.15,15617.68,0.0,active
6271,B6271_17193,consumer,1643.0,42828.91,13849.33,0.0,closed
6272,B6272_17194,auto,1315.0,111776.85,64458.29,0.0,closed
6272,B6272_17195,consumer,1205.0,167758.16,19268.83,30.0,active
6273,B6273_17196,credit_card,860.0,13834.73,5883.18,0.0,active
6273,B6273_17197,auto,2342.0,33646.24,12384.26,0.0,closed
6274,B6274_17198,consumer,1368.0,12480.93,3990.52,0.0,active
6275,B6275_17199,credit_card,775.0,32153.61,13646.87,3.0,active
6275,B6275_17200,,660.0,178777.29,33959.73,7.0,closed
6277,B6277_17201,auto,,22052.21,13803.9,0.0,active
6277,B6277_17202,credit_card,1800.0,24430.33,10136.93,0.0,active
6277,B6277_17203,microloan,2752.0,52252.11,15940.28,30.0,active
6278,B6278_17204,credit_card,2882.0,65504.37,39226.74,3.0,active
6278,B6278_17205,mortgage,770.0,144973.77,47317.96,30.0,active
6278,B6278_17206,consumer,1419.0,51365.99,16765.83,0.0,active
6279,B6279_17207,credit_card,122.0,175219.17,73685.47,30.0,active
6279,B6279_17208,credit_card,367.0,48487.52,21525.51,0.0,active
6280,B6280_17209,consumer,2449.0,125588.7,107502.72,90.0,active
6280,B6280_17210,microloan,786.0,121991.85,30832.35,0.0,closed
6282,B6282_17211,credit_card,1413.0,251747.92,45166.03,,active
6282,B6282_17212,credit_card,1467.0,119477.93,42611.02,0.0,active
6282,B6282_17213,credit_card,413.0,51022.79,28259.38,7.0,active
6282,B6282_17214,consumer,161.0,133436.44,35825.85,60.0,active
6283,B6283_17215,mortgage,1074.0,103824.68,42551.43,0.0,active
6283,B6283_17216,credit_card,951.0,37297.36,15571.11,0.0,active
6283,B6283_17217,credit_card,215.0,66130.95,,1.0,active
6284,B6284_17218,consumer,2453.0,20674.61,2003.34,0.0,closed
6285,B6285_17219,consumer,1277.0,53283.75,14405.05,0.0,active
6285,B6285_17220,credit_card,140.0,126105.41,23365.94,15.0,active
6285,B6285_17221,credit_card,2206.0,68947.68,21763.06,0.0,active
6286,B6286_17222,consumer,425.0,24959.06,3842.97,0.0,active
6286,B6286_17223,credit_card,2949.0,61261.11,24367.72,15.0,closed
6287,B6287_17224,auto,1830.0,55786.76,40702.82,0.0,closed
6287,B6287_17225,credit_card,2218.0,75400.68,43746.61,90.0,active
6287,B6287_17226,consumer,2370.0,41734.4,11887.94,90.0,closed
6287,B6287_17227,credit_card,234.0,35252.97,19007.51,15.0,active
6287,B6287_17228,credit_card,2668.0,71966.18,24956.2,0.0,active
6287,B6287_17229,microloan,1221.0,76578.63,17692.27,15.0,
6287,B6287_17230,credit_card,1509.0,140268.42,13838.53,0.0,active
6288,B6288_17231,credit_card,1108.0,67226.46,31475.26,90.0,active
6288,B6288_17232,credit_card,2776.0,22179.65,11051.93,0.0,active
6288,B6288_17233,consumer,578.0,31019.95,7554.99,1.0,active
6289,B6289_17234,credit_card,1846.0,39820.08,30650.1,,closed
6289,B6289_17235,consumer,1316.0,19267.06,9700.32,0.0,active
6290,B6290_17236,credit_card,2258.0,76854.83,54037.15,1.0,active
6290,B6290_17237,mortgage,,58188.76,25709.46,0.0,active
6290,B6290_17238,mortgage,2718.0,108819.97,15867.63,1.0,active
6291,B6291_17239,mortgage,273.0,112077.31,71046.26,30.0,closed
6292,B6292_17240,credit_card,1543.0,40329.17,17360.79,0.0,active
6292,B6292_17241,mortgage,1580.0,155211.39,65993.11,15.0,active
6293,B6293_17242,microloan,917.0,95302.24,58624.57,7.0,
6293,B6293_17243,credit_card,265.0,57325.13,25677.25,30.0,closed
6293,B6293_17244,credit_card,1078.0,81251.14,4886.49,60.0,active
6293,B6293_17245,mortgage,2684.0,43159.84,24626.79,0.0,active
6294,B6294_17246,consumer,626.0,125175.92,96411.52,0.0,active
6294,B6294_17247,consumer,2094.0,51918.63,34343.89,0.0,active
6294,B6294_17248,consumer,2998.0,35078.23,7399.97,15.0,
6295,B6295_17249,consumer,2765.0,74285.98,31888.37,30.0,active
6296,B6296_17250,credit_card,2165.0,51007.17,16496.75,0.0,closed
6296,B6296_17251,consumer,2459.0,57337.22,14082.37,0.0,active
6296,B6296_17252,consumer,503.0,15343.44,3031.11,3.0,active
6297,B6297_17253,auto,2072.0,44531.81,4292.49,0.0,closed
6297,B6297_17254,consumer,1746.0,61623.89,33918.71,0.0,active
6297,B6297_17255,auto,603.0,50870.5,32945.64,7.0,active
6297,B6297_17256,microloan,2141.0,235508.72,39528.81,60.0,active
6297,B6297_17257,consumer,409.0,48471.33,22943.88,0.0,active
6297,B6297_17258,credit_card,152.0,47759.73,16847.58,0.0,active
6298,B6298_17259,consumer,,116276.79,32769.41,15.0,closed
6298,B6298_17260,credit_card,1128.0,46846.24,11769.83,0.0,active
6298,B6298_17261,auto,697.0,39796.84,5233.71,60.0,active
6298,B6298_17262,microloan,2688.0,45475.8,21665.16,60.0,active
6298,B6298_17263,credit_card,2525.0,23486.58,8116.56,7.0,active
6299,B6299_17264,credit_card,663.0,115368.61,35131.7,0.0,active
6300,B6300_17265,consumer,2902.0,56000.09,8887.83,0.0,closed
6301,B6301_17266,credit_card,628.0,156303.24,39719.76,30.0,closed
6301,B6301_17267,consumer,2506.0,60510.3,5347.85,7.0,closed
6301,B6301_17268,auto,407.0,98350.29,73721.76,0.0,active
6301,B6301_17269,consumer,672.0,76795.09,43961.3,0.0,closed
6302,B6302_17270,consumer,2009.0,84485.66,28703.11,3.0,active
6302,B6302_17271,consumer,2496.0,60746.99,27434.95,7.0,closed
6302,B6302_17272,credit_card,124.0,17948.18,2024.61,0.0,active
6302,B6302_17273,consumer,113.0,16233.79,12043.14,0.0,active
6303,B6303_17274,auto,991.0,49448.43,13955.2,0.0,active
6303,B6303_17275,credit_card,2919.0,133442.73,85514.27,30.0,active
6303,B6303_17276,auto,1446.0,70556.31,49320.86,0.0,
6303,B6303_17277,consumer,1554.0,26151.33,13475.96,60.0,
6303,B6303_17278,mortgage,1607.0,55886.72,5260.15,3.0,active
6304,B6304_17279,credit_card,1309.0,118296.17,73951.24,1.0,active
6304,B6304_17280,credit_card,2550.0,114453.6,79712.82,30.0,closed
6304,B6304_17281,credit_card,1269.0,22547.02,4912.2,15.0,active
6305,B6305_17282,auto,694.0,42097.81,7379.9,0.0,
6305,B6305_17283,credit_card,271.0,108210.96,48322.27,0.0,closed
6306,B6306_17284,microloan,478.0,71258.63,42364.48,30.0,closed
6306,B6306_17285,auto,2119.0,31233.54,17299.74,0.0,closed
6307,B6307_17286,credit_card,2117.0,66451.2,37215.74,1.0,closed
6307,B6307_17287,credit_card,2475.0,45233.87,41948.72,7.0,closed
6308,B6308_17288,consumer,919.0,24986.88,16826.45,90.0,closed
6308,B6308_17289,mortgage,1920.0,82834.2,30812.38,0.0,active
6309,B6309_17290,auto,1479.0,42406.15,26467.65,0.0,active
6309,B6309_17291,credit_card,2355.0,41057.66,20540.52,0.0,closed
6310,B6310_17292,auto,572.0,36049.71,,0.0,active
6310,B6310_17293,credit_card,2784.0,133499.31,124224.38,1.0,closed
6311,B6311_17294,mortgage,2092.0,73203.36,52076.58,0.0,active
6311,B6311_17295,credit_card,1608.0,47762.61,33248.39,1.0,active
6311,B6311_17296,microloan,336.0,45319.86,8061.2,0.0,active
6311,B6311_17297,consumer,962.0,42394.01,22979.83,1.0,active
6312,B6312_17298,mortgage,1044.0,18821.12,5587.79,0.0,closed
6312,B6312_17299,microloan,746.0,,18310.24,0.0,active
6312,B6312_17300,mortgage,1763.0,134330.77,84371.49,60.0,active
6312,B6312_17301,credit_card,1890.0,56458.11,10203.76,0.0,active
6313,B6313_17302,consumer,617.0,177554.3,81095.47,15.0,active
6314,B6314_17303,mortgage,2170.0,33901.93,,3.0,active
6314,B6314_17304,credit_card,2488.0,48987.53,26337.95,0.0,active
6314,B6314_17305,mortgage,2640.0,121182.73,68103.35,1.0,active
6315,B6315_17306,credit_card,2140.0,95045.61,58519.27,15.0,active
6315,B6315_17307,consumer,,23837.03,1350.14,1.0,active
6316,B6316_17308,credit_card,2531.0,85669.42,29585.1,0.0,active
6316,B6316_17309,credit_card,2387.0,30730.3,3681.56,0.0,closed
6317,B6317_17310,consumer,1502.0,47677.47,36151.91,7.0,active
6317,B6317_17311,microloan,923.0,39533.41,26149.79,,closed
6318,B6318_17312,auto,2681.0,60522.29,19347.29,0.0,closed
6319,B6319_17313,credit_card,268.0,148856.88,30889.23,1.0,active
6319,B6319_17314,consumer,2917.0,51895.63,34464.05,0.0,active
6320,B6320_17315,auto,417.0,82172.33,16245.54,30.0,active
6320,B6320_17316,credit_card,1105.0,207598.79,112653.99,0.0,active
6321,B6321_17317,consumer,2707.0,94455.52,14222.38,0.0,active
6321,B6321_17318,,602.0,,10846.4,0.0,active
6321,B6321_17319,mortgage,2473.0,114006.37,69067.51,1.0,active
6322,B6322_17320,consumer,328.0,51097.11,21880.64,1.0,
6322,B6322_17321,credit_card,2290.0,148472.11,130880.29,3.0,active
6322,B6322_17322,microloan,2859.0,188185.83,52314.18,7.0,closed
6322,B6322_17323,credit_card,1205.0,142887.04,72607.33,0.0,active
6323,B6323_17324,auto,2479.0,94981.81,47586.57,3.0,active
6323,B6323_17325,consumer,74.0,83655.21,11135.64,30.0,active
6323,B6323_17326,consumer,591.0,22174.13,6530.8,0.0,active
6324,B6324_17327,credit_card,1448.0,69363.23,21326.86,0.0,active
6324,B6324_17328,credit_card,1120.0,118245.57,15048.4,3.0,closed
6325,B6325_17329,consumer,2827.0,63023.53,25892.35,60.0,closed
6326,B6326_17330,credit_card,490.0,52884.48,20649.36,,active
6326,B6326_17331,auto,2652.0,147545.59,116434.71,1.0,active
6326,B6326_17332,mortgage,1097.0,39823.72,13520.39,0.0,active
6326,B6326_17333,consumer,1756.0,72900.82,42956.87,7.0,active
6326,B6326_17334,mortgage,1665.0,56202.97,27708.54,0.0,active
6327,B6327_17335,consumer,1596.0,57016.64,29481.04,0.0,closed
6327,B6327_17336,credit_card,2265.0,28428.34,8600.39,,active
6328,B6328_17337,mortgage,,98093.55,22018.05,0.0,closed
6328,B6328_17338,credit_card,1695.0,40648.37,14340.9,,closed
6329,B6329_17339,mortgage,85.0,54909.21,16747.33,0.0,closed
6329,B6329_17340,credit_card,1517.0,38558.69,16182.49,0.0,closed
6329,B6329_17341,mortgage,2215.0,47288.35,28689.54,1.0,active
6330,B6330_17342,consumer,2693.0,124862.32,67548.91,15.0,active
6330,B6330_17343,mortgage,436.0,27100.92,11965.52,0.0,
6330,B6330_17344,consumer,1085.0,32026.45,16184.76,7.0,closed
6331,B6331_17345,credit_card,420.0,108678.75,14528.86,0.0,closed
6331,B6331_17346,credit_card,1757.0,27345.76,12899.78,15.0,active
6332,B6332_17347,credit_card,2713.0,22610.09,20162.3,0.0,active
6332,B6332_17348,credit_card,2458.0,51707.84,15247.24,,active
6332,B6332_17349,consumer,1622.0,153513.81,77969.58,0.0,active
6332,B6332_17350,microloan,2649.0,179822.79,45203.71,0.0,active
6333,B6333_17351,mortgage,2544.0,91802.33,60702.9,0.0,active
6334,B6334_17352,credit_card,,93157.45,29653.22,0.0,closed
6334,B6334_17353,credit_card,2393.0,71296.83,16611.79,0.0,active
6334,B6334_17354,credit_card,822.0,74792.13,20087.0,0.0,active
6335,B6335_17355,credit_card,2365.0,102825.73,21561.03,15.0,closed
6336,B6336_17356,credit_card,2313.0,86899.2,49686.54,0.0,active
6336,B6336_17357,credit_card,499.0,67332.1,33428.76,30.0,active
6337,B6337_17358,microloan,1474.0,61882.91,39417.45,30.0,closed
6337,B6337_17359,microloan,473.0,27219.71,10323.4,90.0,active
6337,B6337_17360,mortgage,1725.0,59928.15,10416.79,0.0,active
6337,B6337_17361,consumer,418.0,98241.29,73549.77,0.0,active
6338,B6338_17362,credit_card,2204.0,161205.76,54836.08,3.0,active
6339,B6339_17363,microloan,1801.0,74425.77,38942.69,30.0,active
6339,B6339_17364,credit_card,776.0,57002.64,13378.48,30.0,closed
6339,B6339_17365,credit_card,1653.0,131599.21,73359.65,15.0,active
6341,B6341_17366,credit_card,686.0,208205.76,50143.51,1.0,closed
6341,B6341_17367,consumer,210.0,34368.66,4581.21,30.0,closed
6342,B6342_17368,microloan,2126.0,50444.34,11460.77,0.0,active
6342,B6342_17369,auto,857.0,16308.84,8186.33,3.0,active
6343,B6343_17370,credit_card,842.0,9694.17,4908.02,0.0,active
6343,B6343_17371,credit_card,1285.0,88237.06,71981.88,0.0,active
6343,B6343_17372,mortgage,390.0,39798.14,33787.91,,
6344,B6344_17373,mortgage,,273159.9,80827.9,7.0,active
6345,B6345_17374,credit_card,1433.0,114627.01,19941.38,0.0,closed
6345,B6345_17375,consumer,2164.0,92661.96,39138.96,,closed
6346,B6346_17376,microloan,1264.0,40569.05,32757.3,7.0,closed
6346,B6346_17377,consumer,1410.0,,88787.4,0.0,closed
6347,B6347_17378,microloan,580.0,119070.19,77199.41,3.0,active
6348,B6348_17379,credit_card,2842.0,51697.53,1532.71,15.0,closed
6348,B6348_17380,credit_card,2140.0,69375.87,39186.98,15.0,closed
6348,B6348_17381,mortgage,2954.0,185136.6,56894.93,7.0,active
6349,B6349_17382,mortgage,779.0,45009.15,11298.72,,closed
6349,B6349_17383,credit_card,1637.0,185364.87,135630.93,15.0,closed
6349,B6349_17384,credit_card,1144.0,20671.57,10536.37,15.0,active
6350,B6350_17385,consumer,2497.0,120046.2,27087.45,0.0,closed
6350,B6350_17386,consumer,1221.0,87400.5,3130.62,0.0,closed
6350,B6350_17387,credit_card,2934.0,62649.92,29820.2,0.0,active
6351,B6351_17388,,592.0,180478.39,63536.75,3.0,active
6351,B6351_17389,credit_card,447.0,41148.77,19608.28,60.0,active
6351,B6351_17390,auto,2727.0,46387.76,27431.62,0.0,active
6352,B6352_17391,mortgage,223.0,40283.26,21282.5,15.0,active
6353,B6353_17392,consumer,799.0,35802.7,12985.05,1.0,active
6353,B6353_17393,mortgage,513.0,45944.48,8227.96,0.0,active
6353,B6353_17394,credit_card,2013.0,59662.48,3938.94,0.0,active
6353,B6353_17395,auto,1421.0,39058.4,20553.56,1.0,closed
6354,B6354_17396,auto,1164.0,19280.77,9322.35,1.0,closed
6354,B6354_17397,consumer,1383.0,51052.73,22533.32,60.0,closed
6354,B6354_17398,auto,782.0,73987.74,37815.85,15.0,active
6354,B6354_17399,auto,1792.0,62304.47,35220.21,15.0,active
6355,B6355_17400,credit_card,309.0,63678.82,35783.79,0.0,active
6355,B6355_17401,consumer,2045.0,61200.1,14878.01,0.0,active
6356,B6356_17402,consumer,2162.0,125164.41,86365.86,0.0,active
6356,B6356_17403,credit_card,2526.0,65883.68,18561.45,90.0,active
6356,B6356_17404,credit_card,1812.0,84054.93,33509.59,0.0,active
6357,B6357_17405,credit_card,,64390.87,15547.43,0.0,active
6357,B6357_17406,credit_card,106.0,110837.39,67016.91,7.0,closed
6357,B6357_17407,mortgage,1836.0,76860.53,36166.71,0.0,closed
6358,B6358_17408,auto,1092.0,84820.44,49023.24,0.0,active
6358,B6358_17409,consumer,1571.0,112158.07,54587.9,1.0,active
6358,B6358_17410,credit_card,135.0,111440.83,46982.3,0.0,
6359,B6359_17411,consumer,2728.0,101208.02,76510.78,7.0,
6359,B6359_17412,credit_card,90.0,82595.16,10558.51,1.0,active
6360,B6360_17413,consumer,,68130.58,47299.98,0.0,
6360,B6360_17414,consumer,905.0,21764.47,6179.43,0.0,active
6361,B6361_17415,auto,1558.0,277152.92,118443.56,0.0,closed
6361,B6361_17416,credit_card,2906.0,97369.96,44288.32,0.0,active
6361,B6361_17417,credit_card,2942.0,107684.24,46490.44,3.0,active
6362,B6362_17418,auto,,129466.44,79474.46,0.0,active
6362,B6362_17419,auto,1788.0,58821.22,44298.78,0.0,active
6362,B6362_17420,consumer,457.0,39422.64,17522.64,90.0,closed
6362,B6362_17421,credit_card,551.0,,4942.2,7.0,active
6363,B6363_17422,consumer,1253.0,32669.71,6804.85,7.0,
6363,B6363_17423,credit_card,1282.0,38693.04,9244.2,3.0,closed
6364,B6364_17424,credit_card,1377.0,,24899.48,90.0,active
6364,B6364_17425,auto,243.0,56014.65,9069.85,0.0,active
6364,B6364_17426,,325.0,81755.56,30470.82,0.0,active
6364,B6364_17427,auto,1640.0,47215.27,19655.19,7.0,closed
6365,B6365_17428,credit_card,105.0,59906.57,41082.53,,active
6365,B6365_17429,consumer,1336.0,30950.86,16233.5,15.0,closed
6365,B6365_17430,credit_card,311.0,307924.99,183345.89,1.0,active
6366,B6366_17431,credit_card,1520.0,38961.99,21840.61,0.0,active
6366,B6366_17432,,2751.0,21427.97,20211.84,90.0,
6366,B6366_17433,,1077.0,54116.02,32536.44,1.0,active
6367,B6367_17434,consumer,,45715.82,,0.0,active
6367,B6367_17435,credit_card,450.0,53535.39,11990.31,0.0,active
6367,B6367_17436,credit_card,2704.0,24923.87,4197.0,1.0,active
6368,B6368_17437,credit_card,2885.0,110194.27,68397.36,15.0,active
6368,B6368_17438,consumer,2855.0,71781.83,17239.25,0.0,closed
6368,B6368_17439,consumer,1350.0,46457.11,31916.7,7.0,closed
6369,B6369_17440,consumer,2527.0,11606.86,5560.91,0.0,active
6370,B6370_17441,consumer,579.0,111356.96,76696.77,0.0,active
6371,B6371_17442,credit_card,2180.0,110773.2,45102.42,0.0,closed
6371,B6371_17443,mortgage,382.0,40647.76,27762.0,0.0,active
6371,B6371_17444,mortgage,2765.0,120951.42,112036.04,15.0,active
6371,B6371_17445,credit_card,1458.0,57007.41,19239.51,,closed
6371,B6371_17446,credit_card,1130.0,57631.4,1865.71,7.0,closed
6372,B6372_17447,credit_card,957.0,42210.8,6226.55,90.0,active
6373,B6373_17448,microloan,2057.0,158256.48,56237.9,15.0,active
6373,B6373_17449,,2296.0,251295.81,,30.0,active
6373,B6373_17450,credit_card,287.0,96856.55,46585.0,60.0,active
6374,B6374_17451,consumer,2880.0,57551.96,29621.46,0.0,active
6374,B6374_17452,credit_card,2699.0,71056.91,18268.84,0.0,active
6375,B6375_17453,consumer,2246.0,16370.15,11680.42,7.0,closed
6376,B6376_17454,consumer,2069.0,38141.17,17507.98,,closed
6376,B6376_17455,microloan,205.0,30120.42,9900.57,0.0,closed
6376,B6376_17456,auto,520.0,48740.72,11543.47,1.0,closed
6376,B6376_17457,consumer,2294.0,54299.69,4215.73,7.0,closed
6376,B6376_17458,auto,355.0,110743.81,24918.99,0.0,active
6377,B6377_17459,,422.0,49158.7,20811.34,0.0,closed
6377,B6377_17460,consumer,679.0,89934.18,36229.25,0.0,active
6377,B6377_17461,consumer,1061.0,196336.88,50331.3,7.0,active
6377,B6377_17462,microloan,1747.0,46554.8,16094.94,0.0,active
6377,B6377_17463,credit_card,1064.0,96156.26,14560.63,0.0,closed
6379,B6379_17464,auto,1845.0,20920.31,8105.28,0.0,active
6379,B6379_17465,credit_card,467.0,98761.68,57189.7,0.0,closed
6379,B6379_17466,consumer,742.0,79166.99,58145.2,0.0,active
6380,B6380_17467,microloan,65.0,59717.45,24143.11,,active
6380,B6380_17468,credit_card,2563.0,49647.8,25441.99,0.0,active
6381,B6381_17469,consumer,70.0,53117.54,2734.74,1.0,active
6381,B6381_17470,consumer,2689.0,13843.84,3971.89,0.0,active
6381,B6381_17471,mortgage,126.0,52106.18,16219.83,0.0,active
6382,B6382_17472,credit_card,2752.0,30975.54,7595.76,0.0,closed
6382,B6382_17473,credit_card,1214.0,57108.42,16995.2,0.0,active
6383,B6383_17474,credit_card,234.0,129868.61,120179.96,90.0,
6383,B6383_17475,consumer,698.0,46833.03,16640.95,0.0,active
6383,B6383_17476,credit_card,2554.0,137247.98,83646.79,0.0,active
6383,B6383_17477,consumer,1965.0,22844.4,16318.4,0.0,active
6383,B6383_17478,credit_card,195.0,29111.98,14177.55,0.0,active
6384,B6384_17479,auto,417.0,93639.62,66698.95,1.0,active
6384,B6384_17480,auto,1950.0,42128.85,30043.75,3.0,closed
6385,B6385_17481,credit_card,1582.0,80017.88,48197.12,15.0,active
6385,B6385_17482,consumer,596.0,36450.46,5435.98,0.0,active
6385,B6385_17483,consumer,2802.0,57639.83,35488.29,15.0,closed
6387,B6387_17484,credit_card,802.0,58195.39,17975.22,0.0,active
6387,B6387_17485,consumer,1967.0,40959.48,25694.34,60.0,active
6387,B6387_17486,credit_card,293.0,66394.47,24095.41,7.0,active
6388,B6388_17487,auto,720.0,66947.48,22611.76,15.0,active
6389,B6389_17488,auto,1123.0,17561.3,14299.5,0.0,closed
6389,B6389_17489,microloan,1822.0,62754.67,30006.9,3.0,active
6389,B6389_17490,auto,413.0,93305.24,51102.94,0.0,closed
6390,B6390_17491,mortgage,626.0,39059.98,12874.8,0.0,active
6390,B6390_17492,microloan,487.0,13706.23,7640.02,1.0,active
6390,B6390_17493,credit_card,2492.0,70389.78,11946.8,0.0,active
6391,B6391_17494,credit_card,715.0,82446.1,43757.69,0.0,closed
6391,B6391_17495,microloan,788.0,115759.33,59747.79,0.0,active
6391,B6391_17496,consumer,2851.0,87304.25,12841.81,7.0,active
6392,B6392_17497,auto,2119.0,92308.72,30370.91,0.0,closed
6392,B6392_17498,consumer,2238.0,39457.42,14809.69,0.0,closed
6392,B6392_17499,mortgage,1236.0,20633.78,5481.9,3.0,active
6393,B6393_17500,microloan,2560.0,141805.29,115839.62,0.0,active
6393,B6393_17501,,2139.0,37656.05,26753.38,7.0,active
6393,B6393_17502,consumer,938.0,32289.55,21766.97,60.0,active
6393,B6393_17503,microloan,2442.0,110585.77,17682.94,1.0,active
6395,B6395_17504,consumer,960.0,175948.96,102763.44,30.0,
6396,B6396_17505,consumer,2356.0,,11572.66,0.0,closed
6396,B6396_17506,credit_card,2621.0,183537.81,58414.95,0.0,active
6396,B6396_17507,credit_card,,49140.69,30425.33,0.0,closed
6397,B6397_17508,mortgage,2433.0,48966.87,7912.76,30.0,active
6399,B6399_17509,mortgage,761.0,83398.92,56519.87,0.0,closed
6399,B6399_17510,credit_card,2984.0,47090.36,7512.81,0.0,closed
6399,B6399_17511,credit_card,713.0,132222.73,41539.45,60.0,active
6399,B6399_17512,,1742.0,87604.98,48948.21,30.0,active
6400,B6400_17513,consumer,2894.0,24665.93,2819.39,30.0,active
6400,B6400_17514,consumer,1174.0,48885.72,32090.52,1.0,active
6400,B6400_17515,credit_card,2954.0,33288.68,15389.61,30.0,
6400,B6400_17516,credit_card,1379.0,43620.21,5900.75,15.0,
6400,B6400_17517,credit_card,1644.0,204733.68,74168.42,3.0,active
6400,B6400_17518,credit_card,1454.0,44981.95,23276.64,3.0,closed
6400,B6400_17519,consumer,288.0,303639.86,149562.55,0.0,active
6401,B6401_17520,consumer,799.0,33168.85,11816.46,1.0,active
6401,B6401_17521,consumer,648.0,104712.97,17946.59,30.0,active
6402,B6402_17522,consumer,1352.0,69499.86,33176.32,0.0,active
6402,B6402_17523,credit_card,362.0,117625.15,73323.66,1.0,active
6402,B6402_17524,microloan,1115.0,25122.93,14357.5,90.0,
6402,B6402_17525,mortgage,485.0,41312.58,9377.37,0.0,active
6402,B6402_17526,credit_card,2299.0,63831.08,53612.62,30.0,closed
6403,B6403_17527,credit_card,668.0,25459.05,14818.12,0.0,closed
6403,B6403_17528,credit_card,2769.0,28503.55,5971.41,15.0,active
6403,B6403_17529,credit_card,560.0,32750.3,9465.61,30.0,closed
6404,B6404_17530,microloan,93.0,41712.1,29872.64,0.0,closed
6404,B6404_17531,auto,2280.0,74143.5,41167.36,1.0,active
6405,B6405_17532,auto,2689.0,149514.08,70318.06,30.0,
6405,B6405_17533,credit_card,181.0,21285.71,1640.14,0.0,active
6406,B6406_17534,consumer,2055.0,40593.94,17771.7,3.0,closed
6406,B6406_17535,consumer,1380.0,102389.09,,0.0,active
6407,B6407_17536,consumer,2049.0,112622.21,,0.0,active
6407,B6407_17537,credit_card,1351.0,142737.81,25955.2,7.0,active
6408,B6408_17538,credit_card,1094.0,37741.61,7083.15,15.0,closed
6409,B6409_17539,credit_card,2882.0,66979.23,3586.9,1.0,
6410,B6410_17540,credit_card,307.0,145946.82,70789.02,1.0,active
6410,B6410_17541,consumer,268.0,91122.04,15351.03,0.0,active
6410,B6410_17542,consumer,1987.0,55431.76,14656.78,30.0,
6410,B6410_17543,credit_card,765.0,98366.0,28507.48,0.0,active
6410,B6410_17544,credit_card,1985.0,24656.14,9994.24,0.0,active
6411,B6411_17545,consumer,945.0,14052.88,771.23,,active
6411,B6411_17546,credit_card,223.0,70996.18,41253.5,7.0,closed
6411,B6411_17547,credit_card,1633.0,75992.33,38974.41,7.0,active
6412,B6412_17548,credit_card,1133.0,49632.2,33889.78,0.0,active
6412,B6412_17549,mortgage,2425.0,75891.07,55633.89,7.0,closed
6412,B6412_17550,credit_card,2051.0,,5496.76,0.0,closed
6413,B6413_17551,credit_card,1374.0,66401.96,29819.53,7.0,active
6413,B6413_17552,consumer,2055.0,75854.72,48114.82,0.0,active
6413,B6413_17553,consumer,1060.0,59804.22,16276.94,0.0,active
6413,B6413_17554,consumer,2275.0,35191.96,10404.33,0.0,closed
6413,B6413_17555,credit_card,2647.0,35178.06,9453.64,0.0,active
6414,B6414_17556,consumer,2135.0,37073.31,27623.62,0.0,closed
6414,B6414_17557,consumer,1682.0,44370.61,28433.44,90.0,active
6414,B6414_17558,auto,,178220.34,56207.99,0.0,active
