client_id,previous_loan_id,previous_amount,previous_term_months,closed_days_ago,was_overdue,max_overdue_days
7865,L7865_11150,44647.62,12.0,995.0,0.0,0.0
7865,L7865_11151,21912.62,24.0,815.0,0.0,0.0
7866,L7866_11152,95576.7,6.0,877.0,0.0,0.0
7867,L7867_11153,44608.21,9.0,929.0,0.0,0.0
7868,L7868_11154,80987.11,18.0,978.0,0.0,0.0
7869,L7869_11155,50933.14,36.0,363.0,1.0,15.0
7869,L7869_11156,102731.04,9.0,1296.0,0.0,0.0
7869,L7869_11157,96238.17,36.0,784.0,0.0,0.0
7869,L7869_11158,93384.15,6.0,1194.0,0.0,0.0
7869,L7869_11159,42197.28,12.0,64.0,0.0,0.0
7870,L7870_11160,113059.75,6.0,334.0,0.0,0.0
7870,L7870_11161,84030.62,9.0,613.0,0.0,0.0
7870,L7870_11162,62340.96,36.0,644.0,0.0,0.0
7872,L7872_11163,48654.53,36.0,97.0,0.0,0.0
7872,L7872_11164,60155.61,6.0,782.0,0.0,0.0
7873,L7873_11165,63084.88,18.0,570.0,1.0,60.0
7873,L7873_11166,58835.21,9.0,1375.0,0.0,0.0
7873,L7873_11167,47062.02,6.0,583.0,1.0,7.0
7876,L7876_11168,20426.51,9.0,1309.0,1.0,
7876,L7876_11169,56542.24,6.0,925.0,0.0,0.0
7877,L7877_11170,58655.18,3.0,1301.0,1.0,1.0
7878,L7878_11171,87223.3,9.0,613.0,0.0,0.0
7878,L7878_11172,18519.52,24.0,1423.0,0.0,0.0
7878,L7878_11173,14809.35,24.0,1188.0,0.0,0.0
7878,L7878_11174,106719.2,36.0,808.0,0.0,0.0
7878,L7878_11175,71053.82,3.0,1260.0,0.0,0.0
7881,L7881_11176,99540.58,9.0,716.0,0.0,0.0
7881,L7881_11177,77601.19,18.0,1241.0,0.0,0.0
7881,L7881_11178,70003.75,9.0,669.0,0.0,0.0
7882,L7882_11179,77673.0,24.0,151.0,0.0,0.0
7883,L7883_11180,129798.75,3.0,1580.0,0.0,
7884,L7884_11181,71483.59,36.0,570.0,0.0,0.0
7885,L7885_11182,83277.81,3.0,459.0,0.0,0.0
7885,L7885_11183,43275.09,24.0,50.0,0.0,0.0
7886,L7886_11184,99420.3,24.0,456.0,,0.0
7887,L7887_11185,45184.72,18.0,832.0,0.0,0.0
7888,L7888_11186,50876.08,24.0,624.0,0.0,0.0
7888,L7888_11187,45577.19,3.0,1497.0,1.0,1.0
7888,L7888_11188,,12.0,1397.0,0.0,0.0
7891,L7891_11189,67981.88,18.0,255.0,0.0,0.0
7891,L7891_11190,42258.24,18.0,442.0,1.0,1.0
7891,L7891_11191,72622.19,3.0,1301.0,0.0,
7892,L7892_11192,39540.4,3.0,602.0,1.0,1.0
7892,L7892_11193,73372.6,3.0,1403.0,0.0,0.0
7893,L7893_11194,53175.67,36.0,726.0,0.0,0.0
7893,L7893_11195,93925.87,18.0,1556.0,1.0,1.0
7893,L7893_11196,122005.26,3.0,1426.0,1.0,7.0
7894,L7894_11197,47104.2,3.0,1426.0,0.0,0.0
7895,L7895_11198,92633.28,36.0,169.0,0.0,0.0
7896,L7896_11199,,36.0,1360.0,0.0,0.0
7897,L7897_11200,58558.24,18.0,,0.0,0.0
7897,L7897_11201,30332.92,3.0,434.0,0.0,0.0
7897,L7897_11202,19911.73,3.0,1247.0,0.0,0.0
7898,L7898_11203,72479.16,6.0,896.0,0.0,0.0
7898,L7898_11204,45158.18,3.0,113.0,0.0,0.0
7899,L7899_11205,51748.42,24.0,1041.0,0.0,0.0
7900,L7900_11206,18753.04,3.0,433.0,1.0,15.0
7900,L7900_11207,37481.25,36.0,380.0,,0.0
7900,L7900_11208,37675.28,3.0,352.0,0.0,0.0
7901,L7901_11209,195671.75,24.0,742.0,0.0,0.0
7901,L7901_11210,42273.12,18.0,1566.0,0.0,0.0
7903,L7903_11211,76704.79,18.0,,1.0,
7905,L7905_11212,19545.85,9.0,870.0,0.0,0.0
7906,L7906_11213,36559.45,3.0,336.0,0.0,0.0
7906,L7906_11214,,,1223.0,0.0,
7907,L7907_11215,82971.34,36.0,691.0,0.0,0.0
7907,L7907_11216,91753.83,24.0,944.0,1.0,7.0
7907,L7907_11217,32980.03,12.0,825.0,0.0,0.0
7908,L7908_11218,88110.62,12.0,1412.0,0.0,0.0
7908,L7908_11219,56740.95,3.0,143.0,0.0,0.0
7908,L7908_11220,34993.41,12.0,,0.0,0.0
7908,L7908_11221,73078.82,6.0,755.0,0.0,0.0
7911,L7911_11222,82259.72,36.0,1216.0,0.0,0.0
7911,L7911_11223,44276.91,36.0,745.0,0.0,0.0
7911,L7911_11224,,6.0,1527.0,1.0,7.0
7912,L7912_11225,59147.08,24.0,442.0,0.0,0.0
7912,L7912_11226,62515.79,36.0,908.0,0.0,0.0
7913,L7913_11227,57444.28,36.0,641.0,0.0,0.0
7914,L7914_11228,28602.62,9.0,309.0,,0.0
7914,L7914_11229,113881.23,18.0,325.0,1.0,3.0
7915,L7915_11230,35885.49,3.0,1451.0,0.0,0.0
7916,L7916_11231,62918.73,6.0,316.0,0.0,0.0
7916,L7916_11232,89462.25,24.0,1054.0,1.0,30.0
7917,L7917_11233,112644.96,36.0,623.0,0.0,0.0
7918,L7918_11234,40406.77,3.0,541.0,1.0,30.0
7919,L7919_11235,48744.87,24.0,757.0,0.0,0.0
7920,L7920_11236,75996.76,,272.0,0.0,0.0
7922,L7922_11237,86205.11,12.0,400.0,0.0,0.0
7923,L7923_11238,40398.54,6.0,491.0,0.0,0.0
7923,L7923_11239,92757.19,3.0,1086.0,0.0,0.0
7924,L7924_11240,50768.22,6.0,1291.0,0.0,0.0
7926,L7926_11241,26122.49,24.0,938.0,1.0,3.0
7927,L7927_11242,41382.41,24.0,1119.0,0.0,0.0
7927,L7927_11243,46433.79,3.0,907.0,1.0,3.0
7928,L7928_11244,43227.56,12.0,1129.0,1.0,7.0
7930,L7930_11245,26035.17,3.0,1564.0,1.0,3.0
7930,L7930_11246,55505.46,12.0,1049.0,0.0,0.0
7931,L7931_11247,35916.91,18.0,81.0,0.0,0.0
7931,L7931_11248,32251.93,,699.0,0.0,0.0
7931,L7931_11249,36636.9,12.0,696.0,1.0,60.0
7933,L7933_11250,26007.16,36.0,602.0,0.0,0.0
7935,L7935_11251,68541.75,9.0,,0.0,0.0
7937,L7937_11252,87681.08,36.0,228.0,0.0,0.0
7938,L7938_11253,97528.61,36.0,748.0,1.0,15.0
7941,L7941_11254,20623.7,36.0,62.0,0.0,0.0
7943,L7943_11255,40685.0,3.0,354.0,0.0,0.0
7944,L7944_11256,48978.75,3.0,635.0,0.0,0.0
7945,L7945_11257,52424.11,6.0,1125.0,0.0,0.0
7945,L7945_11258,31077.12,12.0,1216.0,0.0,0.0
7946,L7946_11259,53337.73,18.0,222.0,0.0,0.0
7946,L7946_11260,60556.7,24.0,1100.0,0.0,0.0
7949,L7949_11261,90103.35,24.0,131.0,0.0,0.0
7952,L7952_11262,96246.99,18.0,1251.0,0.0,0.0
7953,L7953_11263,26745.98,12.0,1138.0,0.0,0.0
7953,L7953_11264,31254.36,9.0,894.0,1.0,3.0
7954,L7954_11265,43481.35,18.0,578.0,0.0,0.0
7954,L7954_11266,44379.8,3.0,1151.0,0.0,0.0
7955,L7955_11267,80198.47,6.0,1342.0,0.0,0.0
7955,L7955_11268,52503.64,9.0,796.0,0.0,0.0
7957,L7957_11269,29759.5,24.0,1188.0,1.0,90.0
7957,L7957_11270,69713.4,18.0,1536.0,0.0,0.0
7958,L7958_11271,28774.52,6.0,969.0,0.0,0.0
7958,L7958_11272,33064.74,,1164.0,0.0,0.0
7960,L7960_11273,57686.63,12.0,483.0,0.0,0.0
7961,L7961_11274,23759.13,18.0,636.0,0.0,0.0
7961,L7961_11275,37279.71,6.0,757.0,0.0,0.0
7962,L7962_11276,24431.38,6.0,961.0,0.0,0.0
7962,L7962_11277,27327.88,3.0,1048.0,0.0,0.0
7963,L7963_11278,29326.8,6.0,175.0,1.0,
7965,L7965_11279,41360.46,12.0,1054.0,1.0,7.0
7965,L7965_11280,56267.14,24.0,27.0,0.0,0.0
7965,L7965_11281,83203.7,6.0,1241.0,0.0,0.0
7966,L7966_11282,97200.9,9.0,503.0,0.0,0.0
7966,L7966_11283,20458.67,9.0,742.0,0.0,0.0
7966,L7966_11284,27429.33,24.0,359.0,0.0,0.0
7967,L7967_11285,43635.1,12.0,924.0,0.0,0.0
7967,L7967_11286,60223.77,24.0,597.0,0.0,0.0
7968,L7968_11287,48658.57,12.0,1112.0,0.0,0.0
7969,L7969_11288,78960.0,12.0,617.0,0.0,0.0
7969,L7969_11289,86304.8,12.0,440.0,0.0,0.0
7970,L7970_11290,,12.0,226.0,0.0,0.0
7971,L7971_11291,21432.0,36.0,186.0,0.0,0.0
7973,L7973_11292,93128.36,12.0,824.0,0.0,0.0
7974,L7974_11293,54896.32,18.0,84.0,0.0,0.0
7974,L7974_11294,116799.93,3.0,897.0,0.0,0.0
7975,L7975_11295,26779.75,12.0,410.0,0.0,0.0
7975,L7975_11296,27335.59,9.0,330.0,0.0,0.0
7975,L7975_11297,34022.09,3.0,28.0,0.0,0.0
7978,L7978_11298,75870.52,9.0,,0.0,0.0
7978,L7978_11299,,12.0,979.0,0.0,
7978,L7978_11300,49837.06,24.0,871.0,0.0,0.0
7979,L7979_11301,,3.0,924.0,0.0,0.0
7979,L7979_11302,99829.4,3.0,1275.0,0.0,0.0
7979,L7979_11303,107638.64,9.0,1488.0,0.0,
7980,L7980_11304,38447.77,18.0,393.0,0.0,0.0
7981,L7981_11305,19522.85,18.0,1440.0,0.0,0.0
7982,L7982_11306,21547.06,12.0,333.0,0.0,
7982,L7982_11307,58495.49,,1560.0,0.0,0.0
7983,L7983_11308,135404.93,6.0,237.0,0.0,0.0
7984,L7984_11309,41601.44,9.0,624.0,0.0,0.0
7984,L7984_11310,23200.25,12.0,1307.0,0.0,0.0
7986,L7986_11311,30591.31,12.0,1239.0,0.0,0.0
7986,L7986_11312,56422.54,12.0,1312.0,0.0,0.0
7986,L7986_11313,20533.75,3.0,,0.0,0.0
7986,L7986_11314,44598.85,18.0,348.0,0.0,0.0
7987,L7987_11315,83994.53,18.0,1031.0,1.0,7.0
7987,L7987_11316,33802.56,12.0,643.0,0.0,0.0
7988,L7988_11317,47725.24,9.0,1050.0,0.0,0.0
7989,L7989_11318,23362.17,24.0,68.0,1.0,3.0
7990,L7990_11319,42631.24,12.0,1431.0,0.0,0.0
7991,L7991_11320,30416.31,9.0,1475.0,0.0,0.0
7992,L7992_11321,53916.09,18.0,675.0,0.0,0.0
7993,L7993_11322,106786.09,18.0,1259.0,0.0,0.0
7994,L7994_11323,77429.01,3.0,1593.0,0.0,
7995,L7995_11324,83953.59,3.0,,0.0,0.0
7995,L7995_11325,54935.87,36.0,61.0,0.0,0.0
7995,L7995_11326,37242.92,24.0,76.0,0.0,0.0
7996,L7996_11327,26088.08,3.0,599.0,0.0,0.0
7996,L7996_11328,47055.1,3.0,277.0,0.0,0.0
7997,L7997_11329,44204.48,9.0,94.0,0.0,0.0
7997,L7997_11330,,3.0,858.0,1.0,90.0
7998,L7998_11331,39137.69,6.0,1382.0,0.0,0.0
7999,L7999_11332,43988.62,3.0,456.0,0.0,0.0
7999,L7999_11333,148457.55,3.0,244.0,0.0,0.0
7999,L7999_11334,108067.06,12.0,188.0,0.0,0.0
7999,L7999_11335,54792.58,9.0,1240.0,0.0,0.0
8000,L8000_11336,23707.52,18.0,607.0,0.0,0.0
8000,L8000_11337,74397.8,,794.0,0.0,0.0
8001,L8001_11338,34454.02,36.0,153.0,1.0,7.0
8001,L8001_11339,27797.31,12.0,438.0,0.0,0.0
8002,L8002_11340,85663.06,12.0,1231.0,1.0,7.0
8002,L8002_11341,67093.45,18.0,226.0,0.0,0.0
8002,L8002_11342,41021.16,36.0,1291.0,0.0,0.0
8003,L8003_11343,38563.17,24.0,881.0,1.0,3.0
8004,L8004_11344,58632.77,6.0,1584.0,0.0,0.0
8004,L8004_11345,28165.48,3.0,1103.0,0.0,0.0
8005,L8005_11346,75775.04,18.0,1382.0,0.0,0.0
8005,L8005_11347,54688.93,18.0,382.0,0.0,0.0
8006,L8006_11348,60025.5,24.0,901.0,0.0,0.0
8007,L8007_11349,84505.76,36.0,598.0,0.0,0.0
8007,L8007_11350,36527.24,9.0,554.0,0.0,0.0
8008,L8008_11351,82541.41,36.0,860.0,0.0,0.0
8008,L8008_11352,45258.84,3.0,443.0,0.0,0.0
8009,L8009_11353,35397.22,12.0,1329.0,0.0,0.0
8010,L8010_11354,59325.65,,852.0,0.0,0.0
8010,L8010_11355,20042.02,12.0,776.0,0.0,0.0
8011,L8011_11356,63377.0,9.0,1168.0,0.0,0.0
8012,L8012_11357,62910.74,12.0,758.0,0.0,0.0
8012,L8012_11358,24718.58,12.0,400.0,0.0,
8013,L8013_11359,42787.78,36.0,295.0,0.0,0.0
8014,L8014_11360,39544.97,12.0,324.0,0.0,0.0
8015,L8015_11361,55837.64,3.0,1186.0,0.0,0.0
8016,L8016_11362,48464.97,24.0,192.0,1.0,7.0
8016,L8016_11363,184697.26,12.0,260.0,0.0,0.0
8017,L8017_11364,107962.71,3.0,522.0,0.0,0.0
8017,L8017_11365,30272.16,3.0,800.0,0.0,0.0
8017,L8017_11366,65667.66,9.0,183.0,0.0,0.0
8018,L8018_11367,91710.16,3.0,1221.0,1.0,15.0
8018,L8018_11368,47541.17,3.0,1465.0,0.0,0.0
8019,L8019_11369,35352.14,12.0,1319.0,0.0,0.0
8019,L8019_11370,65545.36,6.0,,0.0,0.0
8019,L8019_11371,78680.3,6.0,247.0,1.0,1.0
8020,L8020_11372,43822.42,24.0,1337.0,0.0,0.0
8020,L8020_11373,32916.89,,1448.0,,0.0
8021,L8021_11374,29925.87,24.0,130.0,0.0,0.0
8021,L8021_11375,15521.42,36.0,611.0,0.0,0.0
8021,L8021_11376,125925.19,,1279.0,1.0,3.0
8022,L8022_11377,59824.47,36.0,1349.0,0.0,0.0
8023,L8023_11378,34656.31,3.0,774.0,0.0,0.0
8023,L8023_11379,112968.31,24.0,73.0,0.0,0.0
8023,L8023_11380,49746.93,3.0,320.0,0.0,0.0
8023,L8023_11381,33816.23,3.0,549.0,0.0,0.0
8023,L8023_11382,23320.58,18.0,,0.0,0.0
8024,L8024_11383,30283.19,18.0,1471.0,0.0,0.0
8025,L8025_11384,58213.35,3.0,169.0,0.0,0.0
8026,L8026_11385,67971.63,18.0,429.0,0.0,0.0
8026,L8026_11386,36125.47,36.0,1381.0,1.0,3.0
8027,L8027_11387,72971.04,12.0,638.0,0.0,0.0
8027,L8027_11388,45808.47,12.0,816.0,0.0,
8028,L8028_11389,95428.5,36.0,1266.0,0.0,0.0
8028,L8028_11390,22391.51,12.0,1055.0,0.0,0.0
8030,L8030_11391,52620.23,12.0,1225.0,0.0,0.0
8031,L8031_11392,,3.0,534.0,0.0,0.0
8032,L8032_11393,159979.99,12.0,1075.0,1.0,7.0
8032,L8032_11394,35892.9,12.0,79.0,0.0,0.0
8033,L8033_11395,58957.33,6.0,1449.0,0.0,0.0
8034,L8034_11396,39203.15,6.0,233.0,0.0,0.0
8034,L8034_11397,19251.87,,82.0,0.0,0.0
8035,L8035_11398,41838.28,18.0,865.0,0.0,0.0
8035,L8035_11399,45024.56,,630.0,0.0,0.0
8036,L8036_11400,12136.86,,1233.0,0.0,0.0
8037,L8037_11401,39842.15,3.0,152.0,0.0,0.0
8037,L8037_11402,44124.63,18.0,1553.0,0.0,0.0
8037,L8037_11403,30692.48,,1440.0,0.0,0.0
8037,L8037_11404,70563.25,9.0,991.0,0.0,0.0
8038,L8038_11405,49562.89,3.0,1429.0,0.0,0.0
8040,L8040_11406,153638.33,24.0,1549.0,0.0,0.0
8040,L8040_11407,63281.18,9.0,857.0,0.0,0.0
8041,L8041_11408,71468.79,18.0,768.0,1.0,30.0
8041,L8041_11409,77375.15,9.0,1112.0,0.0,0.0
8042,L8042_11410,20446.41,24.0,805.0,0.0,0.0
8042,L8042_11411,34531.34,3.0,,0.0,0.0
8043,L8043_11412,36255.52,6.0,496.0,0.0,0.0
8045,L8045_11413,28388.31,9.0,148.0,1.0,60.0
8045,L8045_11414,43024.26,3.0,603.0,0.0,0.0
8046,L8046_11415,40795.33,36.0,1265.0,1.0,1.0
8046,L8046_11416,48941.26,6.0,1008.0,0.0,0.0
8047,L8047_11417,63388.46,9.0,,0.0,0.0
8047,L8047_11418,25659.06,9.0,817.0,0.0,0.0
8047,L8047_11419,72301.45,9.0,1258.0,1.0,3.0
8047,L8047_11420,30528.62,18.0,793.0,0.0,0.0
8048,L8048_11421,35395.22,18.0,964.0,0.0,0.0
8048,L8048_11422,68776.35,,110.0,0.0,0.0
8050,L8050_11423,23855.03,36.0,1104.0,0.0,0.0
8051,L8051_11424,33108.86,36.0,1370.0,0.0,0.0
8052,L8052_11425,41050.15,18.0,1329.0,0.0,0.0
8052,L8052_11426,14569.4,6.0,695.0,0.0,0.0
8053,L8053_11427,59286.41,12.0,,1.0,30.0
8053,L8053_11428,29753.13,12.0,66.0,0.0,0.0
8053,L8053_11429,58721.38,6.0,460.0,0.0,0.0
8054,L8054_11430,26458.95,9.0,122.0,1.0,30.0
8055,L8055_11431,169338.07,9.0,434.0,1.0,1.0
8055,L8055_11432,51889.25,9.0,1203.0,0.0,0.0
8056,L8056_11433,109801.94,18.0,226.0,0.0,0.0
8057,L8057_11434,15167.12,6.0,1526.0,1.0,15.0
8058,L8058_11435,99298.88,36.0,823.0,0.0,0.0
8058,L8058_11436,43639.74,24.0,1461.0,0.0,0.0
8059,L8059_11437,48496.27,12.0,1005.0,0.0,0.0
8059,L8059_11438,39949.95,24.0,46.0,1.0,3.0
8059,L8059_11439,20834.8,12.0,1147.0,0.0,0.0
8059,L8059_11440,23587.22,9.0,1151.0,0.0,0.0
8060,L8060_11441,57272.91,,1117.0,0.0,0.0
8063,L8063_11442,73295.57,12.0,,1.0,15.0
8066,L8066_11443,131049.88,12.0,42.0,0.0,0.0
8066,L8066_11444,25441.44,36.0,674.0,1.0,15.0
8067,L8067_11445,68862.08,12.0,150.0,0.0,0.0
8067,L8067_11446,33570.74,12.0,464.0,0.0,0.0
8067,L8067_11447,39751.21,6.0,1475.0,0.0,0.0
8068,L8068_11448,100708.61,12.0,1266.0,0.0,0.0
8068,L8068_11449,64997.75,24.0,1356.0,,0.0
8068,L8068_11450,34707.99,9.0,1329.0,0.0,0.0
8068,L8068_11451,15623.56,18.0,157.0,0.0,0.0
8068,L8068_11452,37696.75,9.0,396.0,0.0,0.0
8071,L8071_11453,93169.68,12.0,111.0,0.0,0.0
8072,L8072_11454,73779.62,9.0,1033.0,1.0,30.0
8073,L8073_11455,11209.59,12.0,1105.0,0.0,0.0
8074,L8074_11456,39227.29,36.0,759.0,1.0,1.0
8075,L8075_11457,50955.39,,1147.0,0.0,0.0
8075,L8075_11458,91601.41,36.0,862.0,0.0,0.0
8075,L8075_11459,106845.03,12.0,,1.0,15.0
8076,L8076_11460,108178.88,18.0,1116.0,0.0,0.0
8078,L8078_11461,37509.34,,1420.0,0.0,0.0
8079,L8079_11462,,,1516.0,0.0,0.0
8081,L8081_11463,55192.38,36.0,777.0,1.0,30.0
8081,L8081_11464,53196.03,24.0,633.0,0.0,0.0
8081,L8081_11465,24546.43,9.0,868.0,0.0,0.0
8081,L8081_11466,12276.14,6.0,971.0,0.0,0.0
8081,L8081_11467,46569.24,24.0,24.0,0.0,0.0
8082,L8082_11468,32928.18,3.0,1439.0,1.0,15.0
8083,L8083_11469,46888.96,12.0,1131.0,0.0,0.0
8084,L8084_11470,44917.74,6.0,1133.0,0.0,0.0
8084,L8084_11471,50839.71,36.0,941.0,0.0,0.0
8085,L8085_11472,68268.22,24.0,1146.0,0.0,0.0
8086,L8086_11473,33754.93,9.0,453.0,0.0,0.0
8086,L8086_11474,52541.12,12.0,249.0,0.0,0.0
8087,L8087_11475,178283.49,,1478.0,0.0,0.0
8087,L8087_11476,52795.35,24.0,1392.0,0.0,0.0
8087,L8087_11477,53923.98,36.0,890.0,0.0,0.0
8088,L8088_11478,46096.16,6.0,1273.0,0.0,0.0
8088,L8088_11479,46477.7,3.0,40.0,1.0,15.0
8089,L8089_11480,62335.99,12.0,1496.0,0.0,
8089,L8089_11481,23831.82,3.0,726.0,0.0,0.0
8090,L8090_11482,59075.14,24.0,238.0,0.0,0.0
8091,L8091_11483,61116.68,6.0,1202.0,0.0,0.0
8092,L8092_11484,29088.34,12.0,1032.0,1.0,1.0
8093,L8093_11485,97471.25,24.0,1017.0,0.0,0.0
8094,L8094_11486,55387.77,9.0,942.0,1.0,15.0
8094,L8094_11487,78172.09,3.0,1157.0,0.0,0.0
8094,L8094_11488,45290.78,18.0,1485.0,1.0,1.0
8095,L8095_11489,45462.44,24.0,984.0,0.0,0.0
8095,L8095_11490,28413.55,6.0,1565.0,0.0,0.0
8095,L8095_11491,47969.97,3.0,1436.0,0.0,0.0
8095,L8095_11492,28110.89,3.0,393.0,1.0,30.0
8097,L8097_11493,28470.82,6.0,1302.0,0.0,0.0
8097,L8097_11494,18096.12,24.0,1142.0,0.0,0.0
8097,L8097_11495,54933.81,18.0,1187.0,0.0,0.0
8099,L8099_11496,22915.87,3.0,1206.0,0.0,0.0
8100,L8100_11497,40257.18,12.0,745.0,0.0,0.0
8100,L8100_11498,39029.09,6.0,202.0,0.0,0.0
8101,L8101_11499,31164.64,12.0,1256.0,1.0,1.0
8103,L8103_11500,31462.14,24.0,1227.0,1.0,60.0
8104,L8104_11501,44557.36,9.0,1230.0,0.0,0.0
8105,L8105_11502,85642.64,18.0,823.0,0.0,0.0
8106,L8106_11503,32873.5,24.0,1297.0,0.0,0.0
8106,L8106_11504,94908.46,6.0,1221.0,0.0,0.0
8107,L8107_11505,72974.31,,1556.0,0.0,0.0
8108,L8108_11506,100804.59,9.0,995.0,0.0,0.0
8108,L8108_11507,48326.39,18.0,123.0,0.0,0.0
8108,L8108_11508,68798.3,12.0,170.0,0.0,0.0
8109,L8109_11509,74420.19,3.0,1314.0,0.0,0.0
8109,L8109_11510,25226.17,9.0,451.0,0.0,0.0
8109,L8109_11511,26529.85,18.0,,0.0,0.0
8110,L8110_11512,40835.26,18.0,177.0,0.0,0.0
8110,L8110_11513,79065.38,36.0,728.0,0.0,0.0
8111,L8111_11514,35592.67,9.0,828.0,0.0,0.0
8111,L8111_11515,67278.62,9.0,269.0,0.0,0.0
8112,L8112_11516,39844.67,18.0,715.0,0.0,0.0
8112,L8112_11517,58491.39,9.0,354.0,1.0,15.0
8114,L8114_11518,27097.53,18.0,,0.0,0.0
8114,L8114_11519,85208.08,24.0,396.0,1.0,7.0
8114,L8114_11520,44908.25,6.0,1133.0,0.0,0.0
8116,L8116_11521,48031.85,9.0,1377.0,0.0,0.0
8116,L8116_11522,25146.16,36.0,1017.0,1.0,7.0
8116,L8116_11523,,18.0,1278.0,0.0,0.0
8117,L8117_11524,54572.47,36.0,122.0,0.0,0.0
8117,L8117_11525,30786.25,36.0,1207.0,0.0,0.0
8118,L8118_11526,16355.96,12.0,1330.0,0.0,0.0
8118,L8118_11527,80297.29,12.0,376.0,0.0,0.0
8121,L8121_11528,219041.58,18.0,136.0,0.0,0.0
8121,L8121_11529,27012.75,6.0,272.0,0.0,0.0
8122,L8122_11530,109281.99,,,0.0,0.0
8124,L8124_11531,40040.88,3.0,458.0,0.0,0.0
8125,L8125_11532,55553.08,3.0,834.0,0.0,0.0
8126,L8126_11533,34074.25,6.0,1090.0,0.0,0.0
8126,L8126_11534,31039.75,3.0,323.0,0.0,0.0
8128,L8128_11535,30202.02,3.0,854.0,1.0,3.0
8128,L8128_11536,99907.27,36.0,568.0,0.0,0.0
8128,L8128_11537,27452.3,36.0,1209.0,1.0,30.0
8129,L8129_11538,106072.42,24.0,965.0,1.0,7.0
8129,L8129_11539,99135.59,6.0,,0.0,0.0
8130,L8130_11540,40679.18,6.0,,0.0,0.0
8130,L8130_11541,30555.51,24.0,801.0,0.0,0.0
8131,L8131_11542,74819.92,,131.0,,0.0
8131,L8131_11543,63661.29,,756.0,0.0,0.0
8134,L8134_11544,22497.58,6.0,1480.0,0.0,0.0
8134,L8134_11545,49859.14,6.0,601.0,0.0,0.0
8134,L8134_11546,42522.94,12.0,309.0,1.0,1.0
8135,L8135_11547,73726.72,36.0,1536.0,1.0,7.0
8136,L8136_11548,35844.87,24.0,564.0,0.0,0.0
8136,L8136_11549,116520.79,6.0,86.0,0.0,0.0
8136,L8136_11550,71878.19,6.0,357.0,0.0,0.0
8137,L8137_11551,71271.48,6.0,1546.0,1.0,3.0
8140,L8140_11552,86404.78,18.0,1527.0,0.0,0.0
8141,L8141_11553,21780.1,3.0,230.0,0.0,0.0
8142,L8142_11554,15328.91,36.0,211.0,1.0,3.0
8142,L8142_11555,34793.72,,1496.0,0.0,0.0
8143,L8143_11556,65437.09,24.0,28.0,1.0,30.0
8144,L8144_11557,58431.96,3.0,1257.0,0.0,0.0
8144,L8144_11558,30742.95,6.0,114.0,0.0,0.0
8145,L8145_11559,104778.34,3.0,846.0,0.0,0.0
8145,L8145_11560,113997.32,24.0,53.0,0.0,0.0
8146,L8146_11561,26464.17,12.0,490.0,0.0,0.0
8147,L8147_11562,,6.0,724.0,0.0,0.0
8149,L8149_11563,47421.35,18.0,174.0,0.0,0.0
8149,L8149_11564,50061.46,36.0,1077.0,0.0,0.0
8149,L8149_11565,70155.53,12.0,617.0,0.0,0.0
8150,L8150_11566,40245.71,12.0,1598.0,1.0,3.0
8151,L8151_11567,63802.02,36.0,415.0,1.0,30.0
8152,L8152_11568,52185.37,36.0,781.0,0.0,0.0
8153,L8153_11569,52271.93,24.0,1205.0,0.0,0.0
8154,L8154_11570,82931.6,9.0,1334.0,1.0,3.0
8154,L8154_11571,10814.17,9.0,1068.0,,0.0
8156,L8156_11572,57530.07,24.0,65.0,0.0,0.0
8156,L8156_11573,152135.2,18.0,1237.0,1.0,60.0
8156,L8156_11574,39795.62,9.0,534.0,1.0,15.0
8158,L8158_11575,104284.37,9.0,,1.0,30.0
8158,L8158_11576,34707.52,24.0,1394.0,0.0,0.0
8158,L8158_11577,28566.65,18.0,1024.0,0.0,0.0
8159,L8159_11578,48307.45,9.0,1040.0,0.0,0.0
8160,L8160_11579,34206.52,24.0,693.0,1.0,15.0
8160,L8160_11580,37025.19,3.0,784.0,0.0,0.0
8160,L8160_11581,19741.12,36.0,513.0,0.0,0.0
8161,L8161_11582,39824.7,24.0,498.0,1.0,15.0
8162,L8162_11583,34186.57,36.0,1439.0,1.0,60.0
8163,L8163_11584,57127.62,6.0,1541.0,0.0,0.0
8164,L8164_11585,42002.86,6.0,307.0,1.0,15.0
8165,L8165_11586,90881.66,36.0,1108.0,0.0,0.0
8165,L8165_11587,33665.93,36.0,180.0,0.0,0.0
8165,L8165_11588,71042.22,,1455.0,0.0,0.0
8167,L8167_11589,38949.38,12.0,1569.0,0.0,0.0
8167,L8167_11590,68995.24,12.0,1381.0,0.0,0.0
8167,L8167_11591,,6.0,88.0,0.0,0.0
8167,L8167_11592,169000.54,24.0,631.0,0.0,0.0
8168,L8168_11593,44336.06,6.0,627.0,0.0,0.0
8168,L8168_11594,28515.18,36.0,1061.0,0.0,0.0
8171,L8171_11595,54001.84,6.0,736.0,0.0,0.0
8173,L8173_11596,34895.1,3.0,885.0,1.0,30.0
8173,L8173_11597,158355.73,6.0,297.0,0.0,0.0
8173,L8173_11598,119463.11,36.0,276.0,1.0,15.0
8174,L8174_11599,53069.0,36.0,1118.0,0.0,0.0
8176,L8176_11600,52506.34,36.0,531.0,0.0,0.0
8178,L8178_11601,20210.79,6.0,363.0,0.0,0.0
