application_id,client_id,employment_type,hash_id,region_coefficient_extended,age,incoming_amount,internal_decision_code,monthly_income,application_date,education,requested_product,channel,loan_amount,marketing_segment,post_loan_collection_score,region_coefficient,region,interest_rate,months_at_job,dependents,days_until_first_overdue,loan_term_months,siberia_northern_score,target
102688,2688,employee,51214673.0,0.0,65.0,46573.17,approved_manual,46573.17,2025-10-27,school,cash,web,43339.7,segment_006,,1.0,east,0.1848,96.0,1.0,,6.0,0.204777,0
107296,7296,employee,13666875.0,0.0,43.0,38143.27,collections,38143.27,2025-09-23,college,cash,call_center,35812.38,segment_141,864.84,1.0,south,0.2237,121.0,1.0,92.0,18.0,0.575149,1
106010,6010,self_employed,,0.0,,18593.85,approved_auto,18593.85,2025-08-30,college,cash,web,29816.0,segment_149,,,west,0.476,14.0,2.0,1001.0,48.0,0.911974,0
104814,4814,unemployed,81423267.0,0.0,31.0,26868.53,manual_review_bad,26868.53,2025-06-26,school,pos,,61642.44,segment_130,489.91,1.0,siberia,0.2014,28.0,0.0,140.0,6.0,0.854829,1
105427,5427,employee,14056522.0,0.0,59.0,27373.05,vip,27373.05,2025-04-30,,card,mobile,32485.42,segment_072,699.71,1.0,west,0.2089,207.0,0.0,365.0,9.0,0.101992,0
102608,2608,employee,,0.0,46.0,51368.11,late_flag,51368.11,,bachelor,card,partner,115953.82,segment_074,,1.0,north,0.2959,228.0,2.0,,24.0,0.717563,0
105995,5995,employee,35144622.0,0.0,28.0,38468.6,late_flag,38468.6,2025-01-23,college,,partner,77410.05,segment_050,865.61,1.0,center,0.2366,29.0,1.0,90.0,18.0,0.331742,1
100239,239,unemployed,38592481.0,0.0,,18000.0,late_flag,18000.0,2025-08-28,master,,mobile,,segment_043,677.18,1.0,,0.2423,1.0,2.0,180.0,12.0,0.545565,1
104016,4016,,83794137.0,0.0,34.0,123087.83,,123087.83,,college,cash,mobile,54170.22,segment_040,262.93,1.0,north,0.3093,57.0,0.0,30.0,24.0,,0
108329,8329,unemployed,95223849.0,0.0,26.0,18000.0,manual_review_bad,18000.0,2025-06-13,college,auto,mobile,77484.3,segment_142,,1.0,west,0.1927,35.0,1.0,134.0,6.0,0.210695,1
102978,2978,employee,77945010.0,0.0,38.0,25275.64,,25275.64,2025-01-28,college,refinance,web,90180.01,segment_053,170.66,1.0,center,0.2002,55.0,0.0,1002.0,12.0,0.86779,0
105650,5650,employee,87236816.0,,53.0,39786.38,approved_auto,39786.38,2025-01-26,bachelor,pos,partner,194233.53,segment_111,345.17,1.0,west,0.1912,393.0,0.0,999.0,12.0,0.121986,0
105272,5272,contractor,79242329.0,0.0,28.0,43022.07,manual_review_bad,43022.07,2025-11-01,college,pos,web,84991.14,,684.33,1.0,west,0.3751,12.0,2.0,94.0,36.0,0.929157,1
100946,946,unemployed,49005315.0,,44.0,,,,2025-08-09,college,refinance,mobile,56102.79,segment_026,315.93,1.0,center,0.48,18.0,2.0,,48.0,0.387974,0
105171,5171,employee,97462435.0,,53.0,,approved_auto,30392.37,2025-08-25,school,pos,web,101156.15,segment_066,368.97,1.0,east,0.3629,62.0,0.0,,36.0,0.780388,0
106178,6178,employee,51608563.0,0.0,,21586.02,,21586.02,,bachelor,cash,mobile,60207.2,segment_003,494.29,1.0,center,0.1878,31.0,1.0,102.0,9.0,0.233572,1
105633,5633,employee,70586576.0,0.0,25.0,,,38649.57,2025-07-14,college,auto,web,420979.22,,685.02,1.0,center,0.2303,17.0,,128.0,18.0,0.882035,1
107250,7250,employee,69627762.0,0.0,40.0,19295.16,approved_auto,19295.16,2025-03-21,college,pos,partner,77991.56,segment_026,813.71,1.0,ural,0.2251,139.0,2.0,999.0,18.0,0.405129,0
103553,3553,employee,73635530.0,0.0,44.0,34983.13,,34983.13,,bachelor,cash,,74067.67,segment_114,742.78,1.0,south,0.1432,150.0,0.0,,6.0,0.277936,1
108065,8065,employee,53082595.0,0.0,27.0,33853.64,,33853.64,2025-06-02,college,refinance,mobile,65763.92,segment_044,695.0,1.0,south,0.222,,0.0,90.0,18.0,0.324761,0
103361,3361,employee,58021002.0,0.0,35.0,43859.97,approved_auto,43859.97,2025-02-16,college,pos,call_center,107865.82,segment_142,,1.0,south,0.2351,82.0,,,,0.027878,0
104475,4475,self_employed,12867936.0,0.0,65.0,18000.0,,18000.0,2025-10-01,college,cash,partner,81211.34,segment_133,361.91,1.0,south,0.3256,194.0,1.0,,24.0,0.500092,0
102411,2411,employee,22076487.0,0.0,22.0,48863.88,approved_auto,,,bachelor,pos,partner,45034.09,segment_067,315.47,1.0,siberia,0.263,45.0,0.0,999.0,12.0,0.358336,0
107039,7039,employee,99760088.0,0.0,47.0,33870.61,,33870.61,2025-04-03,bachelor,auto,partner,77859.98,segment_060,110.21,1.0,,0.48,181.0,0.0,999.0,48.0,0.868966,0
103983,3983,employee,41346633.0,0.0,56.0,43906.24,,,2025-10-28,,card,partner,48334.84,segment_052,531.36,1.0,south,0.2847,195.0,0.0,365.0,18.0,0.75786,0
100147,147,employee,86221419.0,0.0,45.0,,late_flag,61458.43,2025-06-02,school,cash,,52819.91,segment_043,657.89,1.0,center,0.1957,179.0,0.0,11.0,12.0,0.959489,1
105359,5359,contractor,87341944.0,0.0,49.0,32880.54,,,2025-08-30,college,cash,call_center,50006.11,segment_011,458.34,1.0,north,0.48,0.0,1.0,,48.0,,0
102295,2295,unemployed,35807091.0,0.0,66.0,19299.73,collections,19299.73,2025-01-10,bachelor,pos,office,69573.6,segment_021,,1.0,,0.1891,0.0,,72.0,6.0,0.90093,1
107208,7208,employee,49671834.0,0.0,49.0,27682.88,collections,27682.88,2025-09-20,school,pos,partner,139438.64,segment_080,,1.0,south,0.257,182.0,2.0,48.0,18.0,0.975967,1
103612,3612,unemployed,54769863.0,0.0,35.0,18000.0,approved_auto,18000.0,2025-05-31,college,refinance,partner,51032.14,segment_018,,1.0,center,0.48,25.0,1.0,999.0,36.0,0.932762,0
101737,1737,employee,41363970.0,0.0,67.0,40469.31,approved_auto,40469.31,2025-12-06,bachelor,card,mobile,51290.01,segment_024,96.89,1.0,south,0.3127,385.0,2.0,,24.0,0.015199,0
106160,6160,employee,53162663.0,0.0,62.0,31033.26,,31033.26,2025-11-07,bachelor,cash,partner,104934.61,segment_126,211.25,1.0,west,0.2254,252.0,3.0,,24.0,0.037896,0
100115,115,employee,39142646.0,0.0,45.0,27508.95,collections,27508.95,2025-02-24,school,card,web,68240.66,segment_043,,1.0,south,0.1977,150.0,,,6.0,0.671958,1
107745,7745,employee,65271291.0,0.0,22.0,27323.64,,27323.64,2025-09-15,bachelor,auto,web,32377.45,segment_129,414.13,1.0,north,0.2303,39.0,0.0,1002.0,18.0,,0
104554,4554,self_employed,81448074.0,0.0,41.0,50224.69,,50224.69,2025-01-23,school,pos,partner,131859.96,segment_058,775.45,1.0,siberia,0.222,70.0,2.0,124.0,12.0,0.454446,1
100499,499,employee,21621996.0,0.0,47.0,38833.79,manual_review_bad,38833.79,2025-07-13,master,cash,partner,57928.54,segment_141,,1.0,east,0.1602,189.0,1.0,55.0,6.0,0.107259,1
100721,721,employee,27704935.0,0.0,35.0,,,20316.98,2025-11-09,school,pos,web,51785.94,segment_056,,1.0,siberia,0.2602,198.0,2.0,,18.0,0.254773,1
105781,5781,,78829546.0,0.0,55.0,51098.53,approved_manual,51098.53,2025-01-06,bachelor,cash,mobile,109591.01,segment_012,,1.0,siberia,0.4772,268.0,1.0,1000.0,48.0,0.819894,0
103090,3090,,51007662.0,0.0,48.0,19221.66,late_flag,19221.66,2025-01-04,,pos,partner,136507.81,segment_069,658.58,1.0,west,0.278,68.0,0.0,6.0,24.0,0.004111,1
105817,5817,employee,28582399.0,0.0,51.0,70596.39,,70596.39,2025-03-21,bachelor,cash,mobile,58018.59,segment_100,894.77,1.0,south,0.2857,40.0,2.0,,24.0,0.138555,1
105876,5876,employee,91395001.0,0.0,32.0,28774.69,approved_manual,28774.69,2025-12-12,school,auto,web,88333.57,segment_098,,1.0,ural,0.46,0.0,0.0,,,0.36437,0
100597,597,employee,41697130.0,0.0,30.0,46324.09,late_flag,46324.09,2025-07-22,bachelor,card,web,105371.77,segment_142,497.62,1.0,ural,0.2386,16.0,0.0,42.0,18.0,0.217576,1
108280,8280,contractor,57393274.0,0.0,24.0,18000.0,,18000.0,2025-04-27,school,cash,call_center,124291.74,segment_093,,1.0,north,0.2266,55.0,0.0,68.0,12.0,0.991802,1
108758,8758,employee,83974998.0,0.0,36.0,32827.36,collections,32827.36,2025-04-20,school,cash,mobile,105819.0,segment_053,815.71,1.0,east,0.443,103.0,1.0,,48.0,0.245796,1
101648,1648,employee,57044354.0,0.0,43.0,37778.63,collections,37778.63,2025-10-23,bachelor,card,web,52398.85,segment_085,328.27,1.0,west,0.1757,200.0,0.0,,12.0,0.548542,0
108858,8858,contractor,78426605.0,0.0,,23005.1,,23005.1,2025-07-04,college,pos,office,74981.71,segment_096,333.98,1.0,west,0.48,112.0,1.0,,48.0,0.39736,0
102701,2701,,41830096.0,0.0,39.0,,late_flag,76808.03,2025-03-08,college,pos,partner,,segment_081,744.28,1.0,west,0.3221,86.0,1.0,140.0,24.0,0.386628,1
105964,5964,employee,69915577.0,0.0,59.0,81627.04,approved_manual,81627.04,2025-06-03,school,refinance,web,29156.92,segment_112,212.88,1.0,siberia,0.1657,231.0,2.0,365.0,6.0,,0
101701,1701,contractor,50390839.0,0.0,54.0,18000.0,collections,18000.0,2025-07-23,master,refinance,web,30304.48,segment_048,627.94,1.0,center,0.1822,107.0,0.0,15.0,9.0,0.376816,1
107887,7887,self_employed,23383112.0,0.0,47.0,49694.16,approved_auto,49694.16,2025-04-20,college,cash,mobile,47286.29,,,1.0,south,0.3908,70.0,1.0,999.0,,,0
105811,5811,employee,60923451.0,0.0,29.0,92377.37,approved_auto,92377.37,2025-10-23,bachelor,card,office,,segment_076,294.37,1.0,east,0.1716,64.0,1.0,1002.0,12.0,0.548891,0
104773,4773,employee,15007731.0,0.0,58.0,39196.32,approved_auto,39196.32,2025-05-09,school,cash,office,154595.58,segment_005,686.36,1.0,center,0.2506,182.0,1.0,1001.0,18.0,0.449825,0
102943,2943,self_employed,24656827.0,0.0,55.0,34547.84,approved_auto,,2025-07-03,college,cash,mobile,68782.34,segment_117,362.67,1.0,center,0.2545,138.0,2.0,1002.0,24.0,0.141676,0
105075,5075,self_employed,16934537.0,0.0,53.0,46194.8,vip,,2025-08-21,college,cash,web,67053.85,segment_090,1000.0,1.0,ural,0.2112,37.0,0.0,136.0,12.0,0.155936,1
100087,87,employee,81071787.0,0.0,50.0,30369.87,approved_auto,30369.87,2025-12-27,bachelor,pos,mobile,107621.78,segment_133,,1.0,west,0.1625,183.0,0.0,999.0,6.0,0.569179,0
102309,2309,contractor,42034930.0,0.0,65.0,53880.92,approved_manual,53880.92,2025-10-12,bachelor,card,web,111386.47,segment_056,535.54,1.0,,0.2824,171.0,0.0,999.0,24.0,0.044364,0
102678,2678,employee,46502331.0,0.0,46.0,36236.64,vip,36236.64,2025-03-27,bachelor,pos,web,258090.94,segment_077,765.56,1.0,south,0.2497,33.0,4.0,180.0,18.0,,1
108617,8617,employee,79888689.0,0.0,61.0,20718.55,collections,20718.55,2025-02-28,college,refinance,web,57349.27,segment_020,731.1,1.0,siberia,0.1689,165.0,2.0,,12.0,,1
106217,6217,contractor,67328314.0,0.0,48.0,39454.63,approved_auto,39454.63,2025-04-30,bachelor,pos,mobile,59298.51,segment_149,403.97,1.0,east,0.222,173.0,1.0,,,0.875275,0
102595,2595,employee,89702994.0,0.0,22.0,70264.66,approved_auto,70264.66,2025-03-04,college,card,mobile,85764.64,segment_048,,1.0,south,0.2827,24.0,,90.0,24.0,0.070059,0
108110,8110,employee,22485472.0,0.0,64.0,50811.74,,50811.74,2025-04-08,college,cash,web,72147.97,segment_090,,1.0,siberia,0.231,423.0,0.0,128.0,12.0,0.014886,1
101030,1030,employee,27130733.0,0.0,52.0,38284.49,approved_auto,,2025-09-06,bachelor,cash,office,118157.65,segment_051,,1.0,,,167.0,,,,0.265337,0
100137,137,employee,61792534.0,0.0,58.0,40528.98,approved_auto,40528.98,2025-07-30,bachelor,cash,mobile,76421.2,segment_085,,1.0,south,0.1803,171.0,0.0,1001.0,12.0,0.412593,0
105503,5503,contractor,90980770.0,0.0,25.0,28987.66,manual_review_bad,28987.66,2025-08-01,master,cash,web,56193.28,segment_004,788.27,1.0,north,0.2144,45.0,1.0,149.0,18.0,0.945537,1
104951,4951,employee,85972103.0,0.0,65.0,42484.1,,42484.1,2025-06-11,college,card,office,50461.76,,625.7,1.0,ural,0.3469,275.0,2.0,60.0,,0.099696,0
107727,7727,business,94958793.0,0.0,32.0,62400.24,approved_auto,62400.24,2025-08-04,college,pos,,123810.94,,392.7,1.0,west,0.4148,0.0,1.0,90.0,36.0,0.115174,0
104410,4410,self_employed,97677155.0,0.0,25.0,57413.76,vip,57413.76,2025-11-23,school,cash,partner,97968.08,segment_123,610.63,1.0,ural,0.1664,26.0,0.0,1000.0,9.0,,0
101201,1201,contractor,41358760.0,0.0,22.0,55132.78,manual_review_bad,55132.78,2025-07-30,college,cash,partner,224268.33,segment_067,,1.0,,0.204,0.0,1.0,122.0,12.0,0.045645,1
108563,8563,self_employed,18025516.0,0.0,31.0,22499.79,vip,22499.79,2025-03-31,college,cash,mobile,80834.09,segment_145,,1.0,south,,11.0,0.0,54.0,18.0,0.060354,1
105313,5313,unemployed,79892152.0,0.0,43.0,18000.0,manual_review_bad,18000.0,2025-04-08,school,cash,office,53787.13,segment_037,,1.0,south,0.2211,48.0,1.0,147.0,12.0,0.210433,1
100567,567,contractor,96042423.0,0.0,59.0,54853.6,manual_review_bad,,2025-04-23,,pos,mobile,82460.3,segment_120,718.38,1.0,center,0.388,91.0,1.0,92.0,36.0,0.157112,1
105848,5848,employee,16248545.0,,24.0,41288.08,late_flag,41288.08,2025-07-02,bachelor,card,,81920.46,segment_135,825.18,1.0,ural,,55.0,0.0,109.0,12.0,0.182777,1
103928,3928,employee,92607087.0,0.0,41.0,18000.0,manual_review_bad,18000.0,2025-05-07,college,card,web,142100.81,segment_067,600.2,1.0,center,0.2054,209.0,0.0,77.0,12.0,0.651598,1
108340,8340,employee,15742544.0,0.0,42.0,24708.56,collections,24708.56,2025-06-11,college,refinance,web,,segment_131,,1.0,west,0.2187,121.0,0.0,137.0,18.0,0.758421,1
107290,7290,employee,76379620.0,0.0,30.0,31895.72,approved_manual,31895.72,2025-08-19,,card,web,63784.37,segment_012,,1.0,siberia,0.2136,27.0,1.0,90.0,12.0,0.909903,0
104565,4565,employee,29604480.0,,64.0,20553.75,manual_review_bad,20553.75,2025-09-01,,cash,web,77052.61,segment_049,798.65,1.0,ural,0.4419,156.0,1.0,148.0,,0.743287,1
105295,5295,business,46738280.0,0.0,52.0,61334.3,approved_auto,61334.3,2025-01-07,school,cash,mobile,23720.75,segment_012,,1.0,,,244.0,0.0,1000.0,12.0,0.876461,0
105261,5261,self_employed,59528450.0,0.0,57.0,43184.52,approved_manual,43184.52,2025-07-14,bachelor,pos,,53268.05,segment_081,158.7,1.0,south,,,2.0,,24.0,0.389177,0
106711,6711,employee,94783108.0,0.0,27.0,65966.9,manual_review_bad,65966.9,2025-10-28,college,card,,98213.21,segment_146,661.92,1.0,center,0.2804,14.0,0.0,,18.0,0.976937,1
102331,2331,business,39435808.0,0.0,26.0,28608.14,approved_auto,28608.14,2025-12-11,college,refinance,web,156591.85,segment_092,121.08,1.0,north,0.48,14.0,1.0,,48.0,0.306419,0
103516,3516,employee,80788166.0,0.0,26.0,47670.8,manual_review_bad,47670.8,2025-11-13,master,card,web,122792.34,segment_057,992.04,1.0,north,0.2224,26.0,0.0,42.0,18.0,0.885184,1
102188,2188,employee,88591344.0,0.0,22.0,38645.28,approved_auto,38645.28,2025-07-06,bachelor,auto,mobile,60312.69,segment_060,30.07,1.0,siberia,0.2137,35.0,0.0,1001.0,12.0,0.878453,0
100196,196,employee,19747017.0,0.0,49.0,37458.34,,37458.34,2025-08-25,bachelor,refinance,,74732.48,segment_084,,1.0,siberia,0.2032,171.0,1.0,1000.0,18.0,0.671817,0
104568,4568,employee,60596634.0,0.0,,76620.19,approved_auto,76620.19,2025-09-04,bachelor,card,call_center,92332.33,segment_006,403.81,1.0,east,0.4068,236.0,0.0,1000.0,36.0,0.891223,0
100803,803,employee,40500715.0,0.0,23.0,58715.95,vip,58715.95,2025-09-10,bachelor,cash,mobile,21780.27,segment_000,260.94,1.0,siberia,,36.0,,1002.0,36.0,0.560491,0
107300,7300,self_employed,45129423.0,0.0,22.0,33011.79,approved_manual,33011.79,2025-07-08,bachelor,cash,partner,126602.55,segment_131,711.88,1.0,,0.2666,48.0,1.0,,24.0,0.66712,0
106344,6344,self_employed,31355940.0,0.0,66.0,128300.17,approved_auto,128300.17,2025-06-27,school,card,mobile,67323.71,segment_125,,1.0,center,0.1674,13.0,1.0,1002.0,6.0,0.232955,0
102069,2069,contractor,36282185.0,0.0,56.0,75660.35,approved_auto,75660.35,2025-08-15,college,pos,office,33318.69,,465.7,1.0,west,0.1722,104.0,1.0,,6.0,0.898156,0
105874,5874,employee,89429134.0,0.0,35.0,21788.72,approved_manual,21788.72,2025-09-04,bachelor,cash,web,115921.68,segment_020,,1.0,south,0.3774,51.0,1.0,1001.0,36.0,0.951189,0
108640,8640,,29437288.0,0.0,,77857.79,collections,77857.79,2025-02-13,bachelor,card,,90148.23,segment_071,,1.0,siberia,0.3745,39.0,2.0,26.0,36.0,0.628766,1
100645,645,employee,30459950.0,0.0,27.0,92670.41,late_flag,92670.41,,master,cash,mobile,77440.74,segment_045,610.0,1.0,west,0.207,22.0,0.0,,12.0,0.672181,1
108961,8961,employee,18827655.0,0.0,25.0,23480.95,collections,23480.95,2025-02-05,college,card,call_center,59154.64,segment_059,418.69,,center,0.2761,42.0,0.0,60.0,18.0,0.376684,1
106821,6821,employee,59252071.0,,56.0,18000.0,approved_manual,18000.0,2025-07-21,bachelor,,web,38012.47,segment_112,,1.0,ural,0.4171,,0.0,999.0,48.0,0.895433,0
100121,121,self_employed,47089154.0,0.0,64.0,28290.54,approved_manual,28290.54,,school,cash,partner,62292.8,segment_041,4.36,,east,0.1735,,,999.0,12.0,0.849019,0
102982,2982,employee,37733457.0,0.0,36.0,42976.24,manual_review_bad,42976.24,2025-03-03,college,cash,office,40975.15,segment_101,602.07,1.0,center,0.1895,119.0,2.0,,6.0,0.437391,1
103075,3075,,68821516.0,0.0,23.0,21101.19,approved_manual,21101.19,2025-04-15,school,card,partner,66678.61,segment_072,113.81,1.0,center,0.2539,37.0,3.0,999.0,,0.908376,0
107863,7863,employee,11523057.0,,25.0,47975.13,approved_auto,47975.13,2025-06-30,bachelor,cash,mobile,71461.32,segment_094,,1.0,ural,0.1823,,1.0,128.0,12.0,0.541271,1
103279,3279,unemployed,55813448.0,0.0,34.0,26233.38,manual_review_bad,26233.38,2025-01-21,bachelor,cash,web,81202.65,segment_100,,1.0,north,0.4655,0.0,1.0,126.0,36.0,0.236715,1
102136,2136,,80609988.0,0.0,35.0,30452.46,,30452.46,2025-05-18,college,card,web,71111.23,segment_139,666.98,1.0,center,0.1303,102.0,0.0,,6.0,0.80214,1
104991,4991,self_employed,77967868.0,0.0,58.0,45991.93,approved_auto,45991.93,2025-09-06,,cash,mobile,54969.69,segment_037,683.18,1.0,,0.48,103.0,0.0,57.0,,,1
100135,135,self_employed,50440197.0,0.0,55.0,97591.56,approved_auto,97591.56,2025-10-18,bachelor,card,office,152677.37,segment_081,,1.0,west,0.2091,214.0,0.0,,12.0,0.013424,0
106219,6219,employee,12209397.0,0.0,33.0,18253.16,manual_review_bad,18253.16,2025-08-25,bachelor,refinance,partner,154345.31,segment_137,823.11,1.0,west,0.1861,85.0,2.0,50.0,12.0,0.886423,1
108674,8674,unemployed,13520034.0,0.0,50.0,18000.0,late_flag,18000.0,2025-07-19,school,card,office,181397.27,segment_111,834.02,1.0,center,0.2156,11.0,,43.0,9.0,0.308962,1
102560,2560,employee,42552351.0,0.0,,46412.92,manual_review_bad,46412.92,,school,pos,call_center,59720.92,segment_026,,1.0,south,0.3827,202.0,,365.0,36.0,0.041412,1
100063,63,unemployed,54172649.0,0.0,51.0,18270.62,collections,18270.62,2025-03-02,school,cash,web,47407.48,segment_093,514.98,1.0,,0.2443,33.0,1.0,102.0,,0.317649,1
101359,1359,employee,79853405.0,0.0,21.0,41814.04,,41814.04,2025-11-17,,pos,web,74948.94,segment_138,485.92,1.0,center,0.3696,34.0,,,36.0,0.198929,0
104686,4686,business,84283833.0,0.0,32.0,50305.29,,50305.29,2025-09-26,,card,mobile,20000.0,,630.15,1.0,south,0.1813,,1.0,999.0,12.0,0.149217,0
102468,2468,employee,36629580.0,0.0,60.0,54241.36,,54241.36,,college,cash,web,44098.94,segment_115,267.38,1.0,south,0.2942,269.0,1.0,365.0,24.0,0.342016,0
100680,680,employee,53506713.0,0.0,34.0,32917.43,,32917.43,2025-11-05,bachelor,cash,,53371.46,segment_119,405.66,1.0,south,0.4068,77.0,0.0,,36.0,0.154923,0
105474,5474,contractor,50828391.0,0.0,49.0,21012.91,manual_review_bad,21012.91,2025-01-07,college,cash,partner,107685.44,segment_078,597.85,1.0,center,0.1734,62.0,1.0,119.0,12.0,0.218613,1
100742,742,,87130712.0,0.0,65.0,71604.51,,71604.51,2025-08-19,,cash,mobile,86395.48,segment_116,214.9,1.0,ural,0.4415,208.0,,1000.0,48.0,0.101046,0
105969,5969,unemployed,79489922.0,0.0,34.0,44399.99,approved_auto,,2025-07-01,bachelor,cash,mobile,106817.38,segment_026,574.2,1.0,,0.3869,6.0,1.0,999.0,24.0,0.030898,0
103642,3642,contractor,51634466.0,0.0,26.0,,approved_auto,47759.23,2025-03-22,bachelor,refinance,office,27405.52,segment_074,527.18,1.0,west,0.2734,0.0,1.0,1000.0,,0.251568,0
108712,8712,unemployed,34513543.0,0.0,,18000.0,approved_manual,18000.0,2025-09-05,master,pos,mobile,58450.72,segment_085,680.54,1.0,north,0.2594,15.0,,180.0,12.0,0.802882,0
108145,8145,employee,62640893.0,0.0,,32987.84,collections,32987.84,2025-11-21,school,cash,partner,184946.36,segment_011,,1.0,center,0.1945,40.0,0.0,80.0,12.0,0.69786,1
103259,3259,self_employed,66566458.0,0.0,50.0,32212.12,approved_auto,32212.12,,school,card,call_center,113129.22,,,1.0,north,0.349,34.0,0.0,999.0,24.0,0.823651,0
101874,1874,unemployed,52385005.0,,42.0,18000.0,late_flag,,2025-03-26,,auto,office,,segment_113,,1.0,south,0.4439,42.0,1.0,62.0,36.0,0.102014,1
102597,2597,self_employed,56514609.0,0.0,23.0,20285.05,approved_manual,20285.05,2025-06-23,college,cash,partner,60096.01,segment_111,598.27,1.0,center,0.48,,2.0,1000.0,48.0,0.903477,0
101718,1718,,17220343.0,0.0,43.0,35215.89,approved_manual,35215.89,2025-08-14,school,pos,mobile,70887.71,segment_084,368.29,1.0,,0.4626,22.0,0.0,1001.0,36.0,0.805172,0
108113,8113,employee,65576663.0,,53.0,48781.61,late_flag,48781.61,2025-08-22,college,pos,web,59609.29,segment_026,774.77,1.0,siberia,0.2698,,1.0,180.0,24.0,0.618977,1
102844,2844,employee,89218329.0,0.0,42.0,55913.24,approved_manual,55913.24,2025-06-28,bachelor,cash,,59427.55,segment_110,364.14,,north,0.4655,64.0,0.0,1000.0,48.0,0.905774,0
104028,4028,employee,48203866.0,0.0,33.0,32405.89,vip,32405.89,2025-08-07,college,cash,office,159474.76,segment_050,516.99,1.0,center,0.4136,135.0,1.0,1000.0,,0.888549,0
107361,7361,employee,28671425.0,0.0,25.0,23796.36,collections,,2025-05-25,college,card,mobile,65040.1,segment_085,577.58,,center,0.1829,0.0,1.0,,12.0,,1
106460,6460,employee,,0.0,58.0,42146.8,late_flag,42146.8,2025-10-19,college,card,partner,37062.08,segment_011,817.88,1.0,siberia,0.4729,179.0,1.0,,48.0,0.578665,1
106748,6748,employee,10346510.0,0.0,37.0,42645.42,late_flag,42645.42,2025-04-03,bachelor,cash,mobile,57996.92,segment_145,,1.0,siberia,0.3198,,2.0,148.0,24.0,0.829536,1
100490,490,employee,37684464.0,0.0,63.0,49161.0,approved_manual,49161.0,2025-11-15,,cash,partner,25038.62,segment_006,,1.0,siberia,0.3909,358.0,1.0,,36.0,0.681975,0
100494,494,employee,81453771.0,0.0,52.0,32428.39,approved_auto,32428.39,2025-09-06,bachelor,card,partner,87121.94,segment_138,350.87,1.0,siberia,0.1853,138.0,1.0,730.0,12.0,0.580033,0
100691,691,contractor,10185210.0,0.0,48.0,21430.66,,21430.66,2025-09-01,school,cash,call_center,86097.94,segment_147,353.66,1.0,siberia,0.2333,0.0,1.0,,12.0,0.217521,1
103822,3822,employee,89741372.0,0.0,43.0,25493.84,,25493.84,2025-03-28,bachelor,refinance,web,76255.36,segment_062,571.1,1.0,siberia,0.2571,208.0,0.0,999.0,,0.998155,0
100603,603,business,78250130.0,0.0,46.0,87187.88,approved_auto,87187.88,2025-04-24,school,cash,mobile,23390.43,segment_113,195.74,1.0,ural,0.1801,158.0,1.0,999.0,6.0,0.79117,0
101912,1912,contractor,79309171.0,0.0,46.0,24298.3,approved_auto,24298.3,2025-12-21,college,pos,mobile,47538.54,segment_102,,1.0,south,0.2311,92.0,0.0,365.0,,0.196088,0
106753,6753,employee,18213723.0,0.0,33.0,54564.76,approved_auto,,2025-06-05,bachelor,refinance,mobile,108473.36,segment_052,,1.0,south,0.2631,94.0,2.0,999.0,,0.696811,0
105614,5614,employee,74207662.0,0.0,43.0,34816.7,approved_auto,34816.7,2025-02-05,master,auto,mobile,47775.1,segment_050,399.67,1.0,south,0.2259,157.0,0.0,999.0,12.0,0.880831,0
106957,6957,employee,,0.0,32.0,49872.77,late_flag,49872.77,2025-10-14,college,pos,mobile,36544.89,segment_041,923.41,1.0,,0.4161,57.0,0.0,,36.0,,1
104642,4642,,71924540.0,0.0,32.0,,approved_auto,49357.51,2025-05-25,bachelor,card,web,34735.86,segment_096,,1.0,,0.3743,58.0,1.0,1001.0,36.0,0.931873,0
103758,3758,contractor,50503422.0,0.0,32.0,18000.0,,18000.0,2025-01-08,bachelor,cash,web,38280.19,segment_142,118.79,1.0,center,0.3009,11.0,0.0,365.0,24.0,0.944038,0
102367,2367,contractor,25982622.0,0.0,59.0,49397.13,,49397.13,2025-10-27,bachelor,cash,mobile,97609.15,segment_133,546.07,1.0,,0.1931,94.0,0.0,1001.0,12.0,0.374861,0
104371,4371,self_employed,20683188.0,0.0,57.0,36491.71,approved_auto,36491.71,2025-06-04,master,cash,web,77077.49,,472.76,1.0,center,0.2192,21.0,0.0,180.0,,0.423,0
105886,5886,employee,66213030.0,0.0,27.0,39675.47,vip,39675.47,2025-01-21,college,card,call_center,96583.2,segment_122,355.03,1.0,center,0.168,30.0,1.0,1000.0,9.0,0.607041,0
105651,5651,employee,56117406.0,0.0,45.0,39645.74,approved_manual,39645.74,2025-05-24,school,auto,mobile,54105.75,segment_094,285.53,1.0,center,0.1585,151.0,2.0,,9.0,0.800117,0
101362,1362,contractor,22749227.0,0.0,57.0,33734.19,,33734.19,2025-06-27,college,cash,mobile,50302.47,segment_057,819.14,1.0,east,0.2759,65.0,,1001.0,24.0,0.329882,0
104817,4817,business,12586172.0,0.0,35.0,59780.56,late_flag,59780.56,2025-01-08,master,refinance,mobile,97071.21,segment_112,690.14,1.0,west,0.1753,117.0,2.0,,9.0,,0
101527,1527,self_employed,13949729.0,0.0,41.0,25707.29,,25707.29,2025-07-15,bachelor,cash,mobile,52043.65,segment_029,867.65,1.0,west,0.236,79.0,2.0,50.0,18.0,0.442599,1
